Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
12,372,A cold air unit produces a drop in temperature by.,C,reducing pressure.,driving the units compressor.,reducing pressure and driving the units compressor.
12,373,Heating for pressure cabins is obtained from.,A,air supply heated by the pressurising process.,driving the units compressor.,only by adding heat electrically to the air supplies.
12,374,When a combustion heater overheats.,A,it is automatically shut down and cannot be restarted during flight.,the pilot receives an audible warning.,it is automatically shut down and can be restarted after a short period.
12,375,A cold air unit allows for cabin temperatures to be.,A,a little more than ambient air temperature.,lower than ambient air temperature despite compression heating.,"same as ambient temperature, despite compression heating."
12,376,A cold air unit produces a drop in temperature by.,B,air supply to the cabin.,expanding hot air across a turbine which is driving a compressor.,directing compressed air into a heat exchanger.
12,377,"When a 'muff' or air ducting is built around the engine exhaust system and air is directed around inside the muffler, this is an.",A,exhaust heater.,combustion heater.,thermal heater.
12,378,"In a turbo fan cold air system, the heat exchanger cooling air is.",B,air bled directly from engine or through blower.,ram air from ambient conditions.,bled from cabin air supply duct.
12,379,Conditioned air is.,A,temperature and pressure adjusted.,moisture removed.,oxygen added.
12,380,The ventilation air in the aircraft cabin must have a minimum humidity of.,B,20 percent.,30 percent.,60 percent.
12,381,Exhaust heat exchangers.,C,requires a fan to supply air to the cabin.,uses engine compressor air for use in the cabin.,uses ram air only to supply air to the cabin.
12,382,In a Boot-Strap Air Conditioning supply system the source of compressed air is from.,B,ram air at the wing leading edge.,gas turbine compressor bleed air.,gas turbine intake ram air.
12,383,The temperature within the cabin of the aircraft is normally maintained at.,A,18ºC to 24ºC.,12ºC to 18ºC.,20ºC to 24ºC.
12,384,In a 'bootstrap' cooling system the supply of air is first.,A,ompressed then passed through a heat exchanger and across an expansion turbine.,"passed across an expansion turbine, then compressed and passed through a heat exchanger.","passes across an expansion turbine, then directly to the heat exchanger."
12,385,The humidity within a passenger cabin should.,B,not be less than 60%.,be between 30% and 70%.,not be greater than 40%.
12,386,One of the principles of cooling employed in an air cycle system is.,C,by surface heat exchange in the C.A.U.,by compression of ambient air across a turbine,conversion of heat energy to mechanical energy in the C.A.U.
12,387,Before filling a vapour cycle cooling system.,C,flush the system with a solvent.,preheat the system to 100 °F.,apply suction to remove air and moisture.
12,388,The rate of flow of air from the punkha louvers should not be less than.,A,25 ft/min.,300 ft/min.,200 ft/min.
12,389,"In the case of a vapour cycle cooling, system heat is removed from the charge air by.",B,reducing the pressure of a vapour.,changing a liquid into a vapour.,changing a vapour into a liquid.
12,390,"Subsequent to passing through the primary heat exchanger, the supply air in a turbo-fan cold air system flows to the.",B,inter cooler or secondary heat exchanger.,fan,turbine.
12,391,The heat exchanger in a turbo-fan system is cooled by.,B,engine bleed air or blower air.,ambient ram air.,air bled from the main cabin supply duct.
12,392,The effective temperature of a cabin is given by.,A,temperature and humidity.,temperature only.,"temperature, humidity, thermal inertia and heat load."
12,393,When dissipating heat in a vapour cycle system.,A,vapour converts to a liquid.,the liquid sublimates.,liquid converts to a vapour.
12,394,International markings for air conditioning pipelines are.,C,triangles.,rectangles.,dots.
12,395,A cabin humidifier is operated.,A,at high altitudes.,at low altitudes.,on the ground.
12,396,"In an air conditioning system, heat is added to the air by.",C,restricting duct outlets.,restricting compressor inlet.,restricting compressor outlet.
12,397,A turbo fan CAU used for air cycle cooling will.,,increase the pressure but decrease the temperature.,not affect the charge air pressure.,decrease pressure and temperature of the charge air.
12,398,Which of these barometric instruments uses a restrictor to compute its output?.,A,VSI.,Machmeter.,ASI.
12,399,"In a Central Air Data Computer (CADC) system, Mach information is derived from.",B,pitot and static pressures.,indicated airspeed and altitude.,indicated air speed and total air temperature.
12,400,"In a Central Air Data Computer (ADC), the rate of climb of an aircraft is produced in the.",C,Indicated Airspeed Module.,Mach Module.,Altitude Module.
12,401,"In a Central Air Data Computer, altitude is produced from.",C,pitot air pressure.,pitot air pressure and total air temperature.,static air pressure.
12,402,"In a Central Air Data Computer (ADC), Indicated Air Speed (IAS) is produced from.",C,pitot pressure only.,static pressure only.,pitot and static air pressure.
12,403,"In a Central Air Data Computer (CADC) system, True Air Speed (TAS) is derived from the Mach information and.",A,Total Air Temperature.,Static Air Pressure.,Pitot Air Pressure.
12,404,Track altitude in a radio altimeter system begins at.,B,1000 ft radio alt.,2500 ft radio alt.,10000 ft radio alt.
12,405,What is the maximum radio altimeter track altitude?.,A,"2,500 ft.","10,000 ft.",500 ft.
12,406,An ECAM system is tested under the following conditions.,A,Aircraft on the ground with parking brake set/on.,Aircraft in the air with both engines running.,Aircraft on the ground with one engine running.
12,407,"Which instrument are most likely to damage if you have a rapid drop in pressure, when carrying out a pitot-static leak check?.",B,vertical speed indicator.,Altimeter.,Air speed indicator.
12,408,The runway heading is.,C,QDR.,QDM.,QFU.
12,409,Apparent drift of a vertical gyro is a function of.,B,sin of latitude.,cos of latitude.,tan of latitude.
12,410,Radio marker information is displayed on.,A,ADI.,EICAS.,HIS.
12,411,Where is the spin-up/rundown brake on a gyro instrument?.,B,Outer gimbal.,Inner gimbal.,Rotating vane.
12,412,On replacing a pre-indexed flux valve you would.,A,fit the serviceable pre indexed flux valve into the same position as the unserviceable pre-indexed flux valve was removed from.,align the aircraft onto its A coefficient so that no error is induced.,carry out a check swing after fitment.
12,413,"In Airways flying, what is the barometric scale of the altimeter set to?.",A,1013.25.,QFE.,QNH.
12,414,Vibration monitoring signals are sent.,C,via a half-wave rectifier to the gauge.,direct to the gauge.,via a signal conditioner to the gauge.
12,415,The vacuum system gauge reads 5 inches of mercury. This is from.,A,ambient and minus.,zero and positive.,zero and minus.
12,416,A direct reading Bourdon gauge has a restriction in the inlet.This is to.,B,prevent FOD ingestion.,dampen sudden pressure changes.,allow for calibration.
12,417,The hot junction of thermocouple is.,C,in the instrument.,in the combustion chamber.,aft of combustion chamber.
12,418,"When a rad. alt. reaches 2,500 ft. what happens to the display?.",A,Rad. alt. goes out of view.,Error warning in view.,Rad. alt. flag in view.
12,419,Pitot tubes are heated.,C,by compressed bleed air.,by kinetic heating.,electrically.
12,420,The suction gauge reads 5 inches of mercury. This is.,B,above ambient pressure.,below ambient pressure.,above zero pressure.
12,421,What are the primary colours for use in CRT displays?.,B,"Yellow, cyan, magenta.","Red, blue, green.","Red, blue, yellow."
12,422,"When performing maintenance operations on an helicopter equipped with RVSM system, and a quick release disconnect connection is disturbed.",C,a full test of the system should be carried out only if the aircraft manufacturer recommends to do so.,the allowances for the system should be halved.,a full test of the system should be carried out.
12,423,"For a helicopter certificated after 1997 and with RVSM, the maximum tolerance for the system would be.",C,+/-500 feet for the system overall.,+/-300 feet plus +/-50 feet for instrument errors.,+/-200 feet plus +/-50 feet for instrument error.
12,424,The HSI provides information on.,C,"VOR, ILS, plan, attitude.","VOR, ILS, map, radar, attitude.","VOR, plan, map, ILS, radar."
