Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
8,238,Which will weigh the least?,B,98 parts of dry air and 2 parts of water vapour,35 parts of dry air and 65 parts of water vapour,50 parts of dry air and 50 parts of water vapour
8,239,A high aspect ratio wing,B,is stiffer than a low aspect ratio wing,has less induced drag than a low aspect ratio wing,has a higher stall angle than a low aspect ratio wing
8,240,"The thrust-drag couple overcomes the lift-weight couple. What force must the tail of the
aircraft exert to maintain the aircraft in a level attitude?
",B,Down,Up, Sideways
8,241,Induced downwash,A,reduces the effective angle of attack of the wing,increases the effective angle of attack of the wing,has no effect on the angle of attack of the wing
8,242,"during a turn, the stalling angle",C,increases,decreases,remains the same
8,243," Which is the ratio of the water vapour actually present in the atmosphere to the amount that would be present if the air were saturated at the prevailing temperature and pressure?
",B,Absolute humidity,Relative humidity.,Dew point
8,244,"a straight rectangular wing, without any twist, will",C,have greater angle of attack at the tip,have the same angle of attack at all points along the span,have less angle of attack at the tip
8,245,"If gauge pressure on a standard day is 25 PSI, the absolute pressure is",C,10.3 PSI,43.8 PSI,39.7 PSI
8,246,The C of G moves in flight. The most likely cause of this is,C,movement of passengers,movement of cargo,consumption of fuel and oils
8,247,The speed of sound in the atmosphere,B,varies according to the frequency of the sound,changes with a change in temperature,changes with a change in pressure
8,248,"A straight rectangular wing, without any twist, will",B,stall first at the tip,stall first at the root,stall equally along the span of the wing
8,249,What is sea level pressure?,A,1013.2 mb,1012.3 mb,1032.2 mb
8,250,"Which atmospheric conditions will cause the true landing speed of an aircraft to be the
greatest?
",C,Low temperature with low humidity,High temperature with low humidity,High temperature with high humidity
8,251,Which condition is the actual amount of water vapour in a mixture of air and water?,C,Relative humidity,Dew point,Absolute humidity
8,252,"When the weight of an aircraft increases, the minimum drag speed",B,decreases, increases,remains the same
8,253,Which statement concerning heat and/or temperature is true?,B,There is an inverse relationship between temperature and heat.,Temperature is a measure of the kinetic energy of the molecules of any substance,Temperature is a measure of the potential energy of the molecules of any substance
8,254,"Which is the ratio of the water vapour actually present in the atmosphere to the amount
that would be present if the air were saturated at the prevailing temperature and pressure?
",B,Absolute humidity,Relative humidity,Dew point
8,255,When an aircraft experiences induced drag,A,"air flows under the wing spanwise towards the tip and on top of the wing spanwise	NULL	NULL_x000D_
8	NULL	256	 What is absolute humidity?	x	x	x	x	x							x		A	The temperature to which humid air must be cooled at constant pressure to become",92,12
8,257,"Which atmospheric conditions will cause the true landing speed of an aircraft to be the greatest?
",C,Low temperature with low humidity,High temperature with low humidity,High temperature with high humidity
8,258," If all, or a significant part of a stall strip is missing on an aeroplane wing, a likely resultwill be
",C,increased lift in the area of installation on the opposite wing at high angles of attack,asymmetrical aileron control at low angles of attack,asymmetrical aileron control at or near stall angles of attack
8,259,"When a leading edge slat opens, there is a gap between the slat and the wing. This is",B,to allow it to retract back into the wing,to allow air through to re-energize the boundary layer on top of the wing,to keep the area of the wing the same
8,260,An aeroplane wing is designed to produce lift resulting from relatively,C,positive air pressure below and above the wing's surface.,"negative air pressure below the wing's surface and positive air pressure above the wing's surface.	NULL_x000D_
8	NULL	261	Aspect ratio of a wing is defined as the ratio of the	x	x	x	x	x							x		C	wingspan to the wing root	square of the chord to the wingspan	wingspan to the mean chord_x000D_
8	NULL	262	Which of the following is true?	x	x	x	x	x							x		B	Lift acts at right angles to the wing chord line and weight acts vertically down	Lift acts at right angles to the relative airflow and weight acts vertically down	 Lift acts at right angles to the relative air flow and weight acts at right angles to theaircraft centre line",42
8,263,"The temperature to which humid air must be cooled at constant pressure to become saturated is called
",A,dewpoint,absolute humidity,relative humidity
8,264,The airflow over the upper surface of a cambered wing,B,increases in velocity and pressure,increases in velocity and reduces in pressure,reduces in velocity and increases in pressure
8,265,Which type of flap increases the area of the wing?,B,Plain Flap,Fowler Flap,All flaps
8,266,"If all, or a significant part of a stall strip is missing on an aeroplane wing, a likely result
will be
",C,increased lift in the area of installation on the opposite wing at high angles of attack,asymmetrical aileron control at low angles of attack,asymmetrical aileron control at or near stall angles of attack
8,267,With increased speed in level flight,B,induced drag increases,profile drag increases,profile drag remains constant
8,268,Deployment of flaps will result in,A,a decrease in stall angle,an increase in stall angle,a decrease in angle of attack
8,269,An aeroplane wing is designed to produce lift resulting from relatively,C,positive air pressure below and above the wing's surface.,"negative air pressure below the wing's surface and positive air pressure above the wing's surface.	NULL_x000D_
8	NULL	270	The angle of attack of an aerofoil section is the angle between the	x	x	x	x	x							x		A	 chord line and the relative airflow	underside of the wing surface and the mean airflow	chord line and the centre line of the fuselage_x000D_
8	NULL	271	A swept wing tends to stall first at the						x	x	x	x	x	x			B	 root	 tip	centre section_x000D_
8	NULL	272	Krueger Flaps are normally fitted to						x	x	x	x	x	x			C	the trailing edge of the wings	the tips of the wings	the leading edge of the wings_x000D_
8	NULL	273	Aspect ratio of a wing is defined as the ratio of the						x	x	x	x	x	x			C	wingspan to the wing root.	 square of the chord to the wingspan.	wingspan to the mean chord_x000D_
8	NULL	274	The trailing vortex on a pointed wing (taper ratio = 0) is						x	x	x	x	x	x			A	at the root	at the tip	equally all along the wing span_x000D_
8	NULL	275	A high wing aircraft will be more						x	x	x	x	x	x			A	laterally stable than a low wing aircraft	longitudinally stable than a low wing aircraft	directionally stable than a low wing aircraft_x000D_
8	NULL	276	A wing with a very high aspect ratio (in comparison with a low aspect ratio wing) will have						x	x	x	x	x	x			B	increased drag at high angles of attack.	a high stall speed	poor control qualities at low airspeeds._x000D_
8	NULL	277	 The lift curve for a delta wing is						x	x	x	x	x	x			B	more steep than that of a high aspect ratio wing	less steep than that of a high aspect ratio wing	the same as that of a high aspect ratio wing_x000D_
8	NULL	278	after an aircraft has been disturbed from its straight and level flight, it returns to its original attitude with a small amount of decreasing oscillation. The aircraft is
						x	x	x	x	x	x			C	statically stable but dynamically unstable	statically unstable but dynamically stable	statically stable and dynamically stable_x000D_
8	NULL	279	An increase in the speed at which an aerofoil passes through the air increases lift
because
						x	x	x	x	x	x			A	the increased speed of the airflow creates a greater pressure differential between the upper and lower surfaces.",57
8,280,A delta wing has,A,a higher stall angle than a straight wing,a lower stall angle than a straight wing, the same stall angle than a straight wing
8,281,The Lift/Drag ratio of a wing at the stalling angle is,B,of a negative value, low,high
8,282,The airflow over the upper surface of a cambered wing,B,increases in velocity and pressure,increases in velocity and reduces in pressure,reduces in velocity and increases in pressure
8,283,The speed of air over a swept wing which contributes to the lift is,A,less than the aircraft speed,more than the aircraft speed,the same as the aircraft speed
8,284,For a given angle of attack induced drag is,C,greater on a high aspect ratio wing,greater towards the wing root,greater on a low aspect ratio wing
8,285,"In straight and level flight, the angle of attack of a swept wing is",C, the same as the aircraft angle to the horizontal,more than the aircraft angle to the horizontal,less than the aircraft angle to the horizontal
8,286,Induced drag,C,is never equal to the profile drag,is equal to the profile drag at the stalling speed,is equal to the profile drag at Vmd
8,287,"A delta wing aircraft flying at the same speed (subsonic) and angle of attack as a swept
wing aircraft of similar wing area will produce
",C,the same lift,more lift,less lift
8,288,The stagnation point is,A,static pressure plus dynamic pressure,static pressure minus dynamic pressure,dynamic pressure only
8,289,"On a swept wing aircraft, due to the adverse pressure gradient, the boundary layer on the upper surface of the wing tends to flow
",B, directly from leading edge to trailing edge,towards the tip,towards the root
8,290,With increased speed in level flight,B,induced drag increases,profile drag increases,profile drag remains constant
